geometry,lon,lat
POINT (26.910588347000868 -16.1432567899997),26.910588347000868,-16.1432567899997
POINT (26.910588347000868 -16.1332567899997),26.910588347000868,-16.1332567899997
POINT (26.910588347000868 -16.123256789999697),26.910588347000868,-16.123256789999697
POINT (26.910588347000868 -16.113256789999696),26.910588347000868,-16.113256789999696
POINT (26.910588347000868 -16.103256789999698),26.910588347000868,-16.103256789999698
POINT (26.910588347000868 -16.093256789999693),26.910588347000868,-16.093256789999693
POINT (26.91058834700086 -14.413256789999437),26.91058834700086,-14.413256789999437
POINT (26.91058834700086 -14.403256789999432),26.91058834700086,-14.403256789999432
POINT (26.91058834700086 -14.39325678999943),26.91058834700086,-14.39325678999943
POINT (26.91058834700086 -14.383256789999427),26.91058834700086,-14.383256789999427
POINT (26.91058834700086 -14.373256789999427),26.91058834700086,-14.373256789999427
POINT (26.91058834700086 -14.363256789999424),26.91058834700086,-14.363256789999424
POINT (26.91058834700086 -14.353256789999424),26.91058834700086,-14.353256789999424
POINT (26.91058834700086 -14.34325678999942),26.91058834700086,-14.34325678999942
POINT (26.91058834700086 -14.33325678999942),26.91058834700086,-14.33325678999942
POINT (26.91058834700086 -14.32325678999942),26.91058834700086,-14.32325678999942
POINT (26.91058834700086 -14.31325678999942),26.91058834700086,-14.31325678999942
POINT (26.91058834700086 -14.303256789999415),26.91058834700086,-14.303256789999415
POINT (26.91058834700086 -14.293256789999413),26.91058834700086,-14.293256789999413
POINT (26.91058834700086 -14.283256789999411),26.91058834700086,-14.283256789999411
POINT (26.91058834700086 -14.273256789999413),26.91058834700086,-14.273256789999413
POINT (26.91058834700086 -14.26325678999941),26.91058834700086,-14.26325678999941
POINT (26.91058834700086 -14.253256789999407),26.91058834700086,-14.253256789999407
POINT (26.91058834700086 -14.243256789999403),26.91058834700086,-14.243256789999403
POINT (26.91058834700086 -14.233256789999407),26.91058834700086,-14.233256789999407
POINT (26.91058834700086 -14.223256789999404),26.91058834700086,-14.223256789999404
POINT (26.91058834700086 -14.213256789999402),26.91058834700086,-14.213256789999402
POINT (26.91058834700086 -14.203256789999397),26.91058834700086,-14.203256789999397
POINT (26.91058834700086 -14.193256789999403),26.91058834700086,-14.193256789999403
POINT (26.91058834700086 -14.183256789999398),26.91058834700086,-14.183256789999398
POINT (26.91058834700086 -14.173256789999396),26.91058834700086,-14.173256789999396
POINT (26.91058834700086 -14.163256789999394),26.91058834700086,-14.163256789999394
POINT (26.91058834700086 -14.153256789999393),26.91058834700086,-14.153256789999393
POINT (26.91058834700086 -14.14325678999939),26.91058834700086,-14.14325678999939
POINT (26.91058834700086 -14.13325678999939),26.91058834700086,-14.13325678999939
POINT (26.91058834700086 -14.123256789999386),26.91058834700086,-14.123256789999386
POINT (26.91058834700086 -14.113256789999385),26.91058834700086,-14.113256789999385
POINT (26.91058834700086 -14.103256789999381),26.91058834700086,-14.103256789999381
POINT (26.91058834700086 -14.093256789999385),26.91058834700086,-14.093256789999385
POINT (26.91058834700086 -14.08325678999938),26.91058834700086,-14.08325678999938
POINT (26.91058834700086 -13.953256789999362),26.91058834700086,-13.953256789999362
POINT (26.91058834700086 -13.94325678999936),26.91058834700086,-13.94325678999936
POINT (26.91058834700086 -13.93325678999936),26.91058834700086,-13.93325678999936
POINT (26.91058834700086 -13.923256789999355),26.91058834700086,-13.923256789999355
POINT (26.91058834700086 -13.913256789999355),26.91058834700086,-13.913256789999355
POINT (26.91058834700086 -13.903256789999354),26.91058834700086,-13.903256789999354
POINT (26.91058834700086 -13.89325678999935),26.91058834700086,-13.89325678999935
POINT (26.91058834700086 -13.883256789999347),26.91058834700086,-13.883256789999347
POINT (26.91058834700086 -13.87325678999935),26.91058834700086,-13.87325678999935
POINT (26.91058834700086 -13.863256789999346),26.91058834700086,-13.863256789999346
POINT (26.91058834700086 -13.853256789999344),26.91058834700086,-13.853256789999344
POINT (26.91058834700086 -13.843256789999343),26.91058834700086,-13.843256789999343
POINT (26.91058834700086 -13.833256789999345),26.91058834700086,-13.833256789999345
POINT (26.91058834700086 -13.823256789999343),26.91058834700086,-13.823256789999343
POINT (26.91058834700086 -13.813256789999338),26.91058834700086,-13.813256789999338
POINT (26.920588347000866 -17.26325678999988),26.920588347000866,-17.26325678999988
POINT (26.920588347000866 -17.253256789999874),26.920588347000866,-17.253256789999874
POINT (26.920588347000866 -16.373256789999736),26.920588347000866,-16.373256789999736
POINT (26.920588347000866 -16.363256789999735),26.920588347000866,-16.363256789999735
POINT (26.920588347000866 -16.1732567899997),26.920588347000866,-16.1732567899997
POINT (26.920588347000866 -16.16325678999971),26.920588347000866,-16.16325678999971
POINT (26.920588347000866 -16.153256789999705),26.920588347000866,-16.153256789999705
POINT (26.920588347000866 -16.1432567899997),26.920588347000866,-16.1432567899997
POINT (26.920588347000866 -16.1332567899997),26.920588347000866,-16.1332567899997
POINT (26.920588347000866 -16.123256789999697),26.920588347000866,-16.123256789999697
POINT (26.920588347000866 -16.113256789999696),26.920588347000866,-16.113256789999696
POINT (26.920588347000866 -16.103256789999698),26.920588347000866,-16.103256789999698
POINT (26.920588347000866 -14.413256789999437),26.920588347000866,-14.413256789999437
POINT (26.920588347000866 -14.403256789999432),26.920588347000866,-14.403256789999432
POINT (26.920588347000866 -14.39325678999943),26.920588347000866,-14.39325678999943
POINT (26.920588347000866 -14.383256789999427),26.920588347000866,-14.383256789999427
POINT (26.920588347000866 -14.373256789999427),26.920588347000866,-14.373256789999427
POINT (26.920588347000866 -14.363256789999424),26.920588347000866,-14.363256789999424
POINT (26.920588347000866 -14.353256789999424),26.920588347000866,-14.353256789999424
POINT (26.920588347000866 -14.34325678999942),26.920588347000866,-14.34325678999942
POINT (26.920588347000866 -14.33325678999942),26.920588347000866,-14.33325678999942
POINT (26.920588347000866 -14.32325678999942),26.920588347000866,-14.32325678999942
POINT (26.920588347000866 -14.31325678999942),26.920588347000866,-14.31325678999942
POINT (26.920588347000866 -14.303256789999415),26.920588347000866,-14.303256789999415
POINT (26.920588347000866 -14.293256789999413),26.920588347000866,-14.293256789999413
POINT (26.920588347000866 -14.283256789999411),26.920588347000866,-14.283256789999411
POINT (26.920588347000866 -14.273256789999413),26.920588347000866,-14.273256789999413
POINT (26.920588347000866 -14.26325678999941),26.920588347000866,-14.26325678999941
POINT (26.920588347000866 -14.253256789999407),26.920588347000866,-14.253256789999407
POINT (26.920588347000866 -14.243256789999403),26.920588347000866,-14.243256789999403
POINT (26.920588347000866 -14.233256789999407),26.920588347000866,-14.233256789999407
POINT (26.920588347000866 -14.223256789999404),26.920588347000866,-14.223256789999404
POINT (26.920588347000866 -14.213256789999402),26.920588347000866,-14.213256789999402
POINT (26.920588347000866 -14.203256789999397),26.920588347000866,-14.203256789999397
POINT (26.920588347000866 -14.193256789999403),26.920588347000866,-14.193256789999403
POINT (26.920588347000866 -14.183256789999398),26.920588347000866,-14.183256789999398
POINT (26.920588347000866 -14.173256789999396),26.920588347000866,-14.173256789999396
POINT (26.920588347000866 -14.163256789999394),26.920588347000866,-14.163256789999394
POINT (26.920588347000866 -14.153256789999393),26.920588347000866,-14.153256789999393
POINT (26.920588347000866 -14.14325678999939),26.920588347000866,-14.14325678999939
POINT (26.920588347000866 -14.13325678999939),26.920588347000866,-14.13325678999939
POINT (26.920588347000866 -14.123256789999386),26.920588347000866,-14.123256789999386
POINT (26.920588347000866 -14.113256789999385),26.920588347000866,-14.113256789999385
POINT (26.920588347000866 -14.103256789999381),26.920588347000866,-14.103256789999381
POINT (26.920588347000866 -13.89325678999935),26.920588347000866,-13.89325678999935
POINT (26.920588347000866 -13.883256789999347),26.920588347000866,-13.883256789999347
POINT (26.920588347000866 -13.87325678999935),26.920588347000866,-13.87325678999935
POINT (26.920588347000866 -13.863256789999346),26.920588347000866,-13.863256789999346
POINT (26.920588347000866 -13.853256789999344),26.920588347000866,-13.853256789999344
POINT (26.920588347000866 -13.843256789999343),26.920588347000866,-13.843256789999343
POINT (26.920588347000866 -13.833256789999345),26.920588347000866,-13.833256789999345
POINT (26.920588347000866 -13.823256789999343),26.920588347000866,-13.823256789999343
POINT (26.920588347000866 -13.813256789999338),26.920588347000866,-13.813256789999338
POINT (26.93058834700087 -17.26325678999988),26.93058834700087,-17.26325678999988
POINT (26.93058834700087 -16.363256789999735),26.93058834700087,-16.363256789999735
POINT (26.93058834700087 -16.353256789999737),26.93058834700087,-16.353256789999737
POINT (26.93058834700087 -14.403256789999432),26.93058834700087,-14.403256789999432
POINT (26.93058834700087 -14.39325678999943),26.93058834700087,-14.39325678999943
POINT (26.93058834700087 -14.383256789999427),26.93058834700087,-14.383256789999427
POINT (26.93058834700087 -14.373256789999427),26.93058834700087,-14.373256789999427
POINT (26.93058834700087 -14.363256789999424),26.93058834700087,-14.363256789999424
POINT (26.93058834700087 -14.353256789999424),26.93058834700087,-14.353256789999424
POINT (26.93058834700087 -14.34325678999942),26.93058834700087,-14.34325678999942
POINT (26.93058834700087 -14.33325678999942),26.93058834700087,-14.33325678999942
POINT (26.93058834700087 -14.32325678999942),26.93058834700087,-14.32325678999942
POINT (26.93058834700087 -14.31325678999942),26.93058834700087,-14.31325678999942
POINT (26.93058834700087 -14.303256789999415),26.93058834700087,-14.303256789999415
POINT (26.93058834700087 -14.293256789999413),26.93058834700087,-14.293256789999413
POINT (26.93058834700087 -14.283256789999411),26.93058834700087,-14.283256789999411
POINT (26.93058834700087 -14.273256789999413),26.93058834700087,-14.273256789999413
POINT (26.93058834700087 -14.26325678999941),26.93058834700087,-14.26325678999941
POINT (26.93058834700087 -14.253256789999407),26.93058834700087,-14.253256789999407
POINT (26.93058834700087 -14.243256789999403),26.93058834700087,-14.243256789999403
POINT (26.93058834700087 -14.233256789999407),26.93058834700087,-14.233256789999407
POINT (26.93058834700087 -14.223256789999404),26.93058834700087,-14.223256789999404
POINT (26.93058834700087 -14.213256789999402),26.93058834700087,-14.213256789999402
POINT (26.93058834700087 -14.203256789999397),26.93058834700087,-14.203256789999397
POINT (26.93058834700087 -14.193256789999403),26.93058834700087,-14.193256789999403
POINT (26.93058834700087 -14.183256789999398),26.93058834700087,-14.183256789999398
POINT (26.93058834700087 -14.173256789999396),26.93058834700087,-14.173256789999396
POINT (26.93058834700087 -14.163256789999394),26.93058834700087,-14.163256789999394
POINT (26.93058834700087 -14.153256789999393),26.93058834700087,-14.153256789999393
POINT (26.93058834700087 -14.14325678999939),26.93058834700087,-14.14325678999939
POINT (26.93058834700087 -14.13325678999939),26.93058834700087,-14.13325678999939
POINT (26.93058834700087 -14.123256789999386),26.93058834700087,-14.123256789999386
POINT (26.93058834700087 -14.113256789999385),26.93058834700087,-14.113256789999385
POINT (26.93058834700087 -13.87325678999935),26.93058834700087,-13.87325678999935
POINT (26.93058834700087 -13.863256789999346),26.93058834700087,-13.863256789999346
POINT (26.93058834700087 -13.853256789999344),26.93058834700087,-13.853256789999344
POINT (26.93058834700087 -13.843256789999343),26.93058834700087,-13.843256789999343
POINT (26.93058834700087 -13.833256789999345),26.93058834700087,-13.833256789999345
POINT (26.93058834700087 -13.823256789999343),26.93058834700087,-13.823256789999343
POINT (26.93058834700087 -13.813256789999338),26.93058834700087,-13.813256789999338
POINT (26.940588347000865 -14.413256789999437),26.940588347000865,-14.413256789999437
POINT (26.940588347000865 -14.403256789999432),26.940588347000865,-14.403256789999432
POINT (26.940588347000865 -14.39325678999943),26.940588347000865,-14.39325678999943
POINT (26.940588347000865 -14.383256789999427),26.940588347000865,-14.383256789999427
POINT (26.940588347000865 -14.373256789999427),26.940588347000865,-14.373256789999427
POINT (26.940588347000865 -14.363256789999424),26.940588347000865,-14.363256789999424
POINT (26.940588347000865 -14.353256789999424),26.940588347000865,-14.353256789999424
POINT (26.940588347000865 -14.34325678999942),26.940588347000865,-14.34325678999942
POINT (26.940588347000865 -14.33325678999942),26.940588347000865,-14.33325678999942
POINT (26.940588347000865 -14.32325678999942),26.940588347000865,-14.32325678999942
POINT (26.940588347000865 -14.31325678999942),26.940588347000865,-14.31325678999942
POINT (26.940588347000865 -14.303256789999415),26.940588347000865,-14.303256789999415
POINT (26.940588347000865 -14.293256789999413),26.940588347000865,-14.293256789999413
POINT (26.940588347000865 -14.283256789999411),26.940588347000865,-14.283256789999411
POINT (26.940588347000865 -14.273256789999413),26.940588347000865,-14.273256789999413
POINT (26.940588347000865 -14.26325678999941),26.940588347000865,-14.26325678999941
POINT (26.940588347000865 -14.253256789999407),26.940588347000865,-14.253256789999407
POINT (26.940588347000865 -14.243256789999403),26.940588347000865,-14.243256789999403
POINT (26.940588347000865 -14.233256789999407),26.940588347000865,-14.233256789999407
POINT (26.940588347000865 -14.223256789999404),26.940588347000865,-14.223256789999404
POINT (26.940588347000865 -14.213256789999402),26.940588347000865,-14.213256789999402
POINT (26.940588347000865 -14.203256789999397),26.940588347000865,-14.203256789999397
POINT (26.940588347000865 -14.193256789999403),26.940588347000865,-14.193256789999403
POINT (26.940588347000865 -14.183256789999398),26.940588347000865,-14.183256789999398
POINT (26.940588347000865 -14.173256789999396),26.940588347000865,-14.173256789999396
POINT (26.940588347000865 -14.163256789999394),26.940588347000865,-14.163256789999394
POINT (26.940588347000865 -14.153256789999393),26.940588347000865,-14.153256789999393
POINT (26.940588347000865 -14.14325678999939),26.940588347000865,-14.14325678999939
POINT (26.940588347000865 -14.13325678999939),26.940588347000865,-14.13325678999939
POINT (26.940588347000865 -14.123256789999386),26.940588347000865,-14.123256789999386
POINT (26.940588347000865 -14.113256789999385),26.940588347000865,-14.113256789999385
POINT (26.940588347000865 -13.843256789999343),26.940588347000865,-13.843256789999343
POINT (26.940588347000865 -13.833256789999345),26.940588347000865,-13.833256789999345
POINT (26.940588347000865 -13.823256789999343),26.940588347000865,-13.823256789999343
POINT (26.950588347000874 -14.413256789999437),26.950588347000874,-14.413256789999437
POINT (26.950588347000874 -14.403256789999432),26.950588347000874,-14.403256789999432
POINT (26.950588347000874 -14.39325678999943),26.950588347000874,-14.39325678999943
POINT (26.950588347000874 -14.383256789999427),26.950588347000874,-14.383256789999427
POINT (26.950588347000874 -14.373256789999427),26.950588347000874,-14.373256789999427
POINT (26.950588347000874 -14.363256789999424),26.950588347000874,-14.363256789999424
POINT (26.950588347000874 -14.353256789999424),26.950588347000874,-14.353256789999424
POINT (26.950588347000874 -14.34325678999942),26.950588347000874,-14.34325678999942
POINT (26.950588347000874 -14.33325678999942),26.950588347000874,-14.33325678999942
POINT (26.950588347000874 -14.32325678999942),26.950588347000874,-14.32325678999942
POINT (26.950588347000874 -14.31325678999942),26.950588347000874,-14.31325678999942
POINT (26.950588347000874 -14.303256789999415),26.950588347000874,-14.303256789999415
POINT (26.950588347000874 -14.293256789999413),26.950588347000874,-14.293256789999413
POINT (26.950588347000874 -14.283256789999411),26.950588347000874,-14.283256789999411
POINT (26.950588347000874 -14.273256789999413),26.950588347000874,-14.273256789999413
POINT (26.950588347000874 -14.26325678999941),26.950588347000874,-14.26325678999941
POINT (26.950588347000874 -14.253256789999407),26.950588347000874,-14.253256789999407
POINT (26.950588347000874 -14.243256789999403),26.950588347000874,-14.243256789999403
POINT (26.950588347000874 -14.233256789999407),26.950588347000874,-14.233256789999407
POINT (26.950588347000874 -14.223256789999404),26.950588347000874,-14.223256789999404
POINT (26.950588347000874 -14.213256789999402),26.950588347000874,-14.213256789999402
POINT (26.950588347000874 -14.203256789999397),26.950588347000874,-14.203256789999397
POINT (26.950588347000874 -14.193256789999403),26.950588347000874,-14.193256789999403
POINT (26.950588347000874 -14.183256789999398),26.950588347000874,-14.183256789999398
POINT (26.950588347000874 -14.173256789999396),26.950588347000874,-14.173256789999396
POINT (26.950588347000874 -14.163256789999394),26.950588347000874,-14.163256789999394
POINT (26.950588347000874 -14.153256789999393),26.950588347000874,-14.153256789999393
POINT (26.950588347000874 -14.14325678999939),26.950588347000874,-14.14325678999939
POINT (26.950588347000874 -14.13325678999939),26.950588347000874,-14.13325678999939
POINT (26.950588347000874 -14.123256789999386),26.950588347000874,-14.123256789999386
POINT (26.96058834700087 -14.413256789999437),26.96058834700087,-14.413256789999437
POINT (26.96058834700087 -14.403256789999432),26.96058834700087,-14.403256789999432
POINT (26.96058834700087 -14.39325678999943),26.96058834700087,-14.39325678999943
POINT (26.96058834700087 -14.383256789999427),26.96058834700087,-14.383256789999427
POINT (26.96058834700087 -14.373256789999427),26.96058834700087,-14.373256789999427
POINT (26.96058834700087 -14.363256789999424),26.96058834700087,-14.363256789999424
POINT (26.96058834700087 -14.353256789999424),26.96058834700087,-14.353256789999424
POINT (26.96058834700087 -14.34325678999942),26.96058834700087,-14.34325678999942
POINT (26.96058834700087 -14.33325678999942),26.96058834700087,-14.33325678999942
POINT (26.96058834700087 -14.32325678999942),26.96058834700087,-14.32325678999942
POINT (26.96058834700087 -14.31325678999942),26.96058834700087,-14.31325678999942
POINT (26.96058834700087 -14.303256789999415),26.96058834700087,-14.303256789999415
POINT (26.96058834700087 -14.293256789999413),26.96058834700087,-14.293256789999413
POINT (26.96058834700087 -14.283256789999411),26.96058834700087,-14.283256789999411
POINT (26.96058834700087 -14.273256789999413),26.96058834700087,-14.273256789999413
POINT (26.96058834700087 -14.26325678999941),26.96058834700087,-14.26325678999941
POINT (26.96058834700087 -14.253256789999407),26.96058834700087,-14.253256789999407
POINT (26.96058834700087 -14.243256789999403),26.96058834700087,-14.243256789999403
POINT (26.96058834700087 -14.233256789999407),26.96058834700087,-14.233256789999407
POINT (26.96058834700087 -14.223256789999404),26.96058834700087,-14.223256789999404
POINT (26.96058834700087 -14.213256789999402),26.96058834700087,-14.213256789999402
POINT (26.96058834700087 -14.203256789999397),26.96058834700087,-14.203256789999397
POINT (26.96058834700087 -14.193256789999403),26.96058834700087,-14.193256789999403
POINT (26.96058834700087 -14.183256789999398),26.96058834700087,-14.183256789999398
POINT (26.96058834700087 -14.173256789999396),26.96058834700087,-14.173256789999396
POINT (26.96058834700087 -14.163256789999394),26.96058834700087,-14.163256789999394
POINT (26.96058834700087 -14.153256789999393),26.96058834700087,-14.153256789999393
POINT (26.96058834700087 -14.14325678999939),26.96058834700087,-14.14325678999939
POINT (26.96058834700087 -14.13325678999939),26.96058834700087,-14.13325678999939
POINT (26.970588347000877 -14.413256789999437),26.970588347000877,-14.413256789999437
POINT (26.970588347000877 -14.403256789999432),26.970588347000877,-14.403256789999432
POINT (26.970588347000877 -14.39325678999943),26.970588347000877,-14.39325678999943
POINT (26.970588347000877 -14.383256789999427),26.970588347000877,-14.383256789999427
POINT (26.970588347000877 -14.373256789999427),26.970588347000877,-14.373256789999427
POINT (26.970588347000877 -14.363256789999424),26.970588347000877,-14.363256789999424
POINT (26.970588347000877 -14.353256789999424),26.970588347000877,-14.353256789999424
POINT (26.970588347000877 -14.34325678999942),26.970588347000877,-14.34325678999942
POINT (26.970588347000877 -14.33325678999942),26.970588347000877,-14.33325678999942
POINT (26.970588347000877 -14.32325678999942),26.970588347000877,-14.32325678999942
POINT (26.970588347000877 -14.31325678999942),26.970588347000877,-14.31325678999942
POINT (26.970588347000877 -14.303256789999415),26.970588347000877,-14.303256789999415
POINT (26.970588347000877 -14.293256789999413),26.970588347000877,-14.293256789999413
POINT (26.970588347000877 -14.283256789999411),26.970588347000877,-14.283256789999411
POINT (26.970588347000877 -14.273256789999413),26.970588347000877,-14.273256789999413
POINT (26.970588347000877 -14.26325678999941),26.970588347000877,-14.26325678999941
POINT (26.970588347000877 -14.253256789999407),26.970588347000877,-14.253256789999407
POINT (26.970588347000877 -14.243256789999403),26.970588347000877,-14.243256789999403
POINT (26.970588347000877 -14.233256789999407),26.970588347000877,-14.233256789999407
POINT (26.970588347000877 -14.223256789999404),26.970588347000877,-14.223256789999404
POINT (26.970588347000877 -14.213256789999402),26.970588347000877,-14.213256789999402
POINT (26.970588347000877 -14.203256789999397),26.970588347000877,-14.203256789999397
POINT (26.970588347000877 -14.193256789999403),26.970588347000877,-14.193256789999403
POINT (26.970588347000877 -14.183256789999398),26.970588347000877,-14.183256789999398
POINT (26.970588347000877 -14.173256789999396),26.970588347000877,-14.173256789999396
POINT (26.970588347000877 -14.163256789999394),26.970588347000877,-14.163256789999394
POINT (26.970588347000877 -14.153256789999393),26.970588347000877,-14.153256789999393
POINT (26.970588347000877 -14.14325678999939),26.970588347000877,-14.14325678999939
POINT (26.98058834700088 -14.34325678999942),26.98058834700088,-14.34325678999942
POINT (26.98058834700088 -14.33325678999942),26.98058834700088,-14.33325678999942
POINT (26.98058834700088 -14.32325678999942),26.98058834700088,-14.32325678999942
POINT (26.98058834700088 -14.31325678999942),26.98058834700088,-14.31325678999942
POINT (26.98058834700088 -14.303256789999415),26.98058834700088,-14.303256789999415
POINT (26.98058834700088 -14.293256789999413),26.98058834700088,-14.293256789999413
POINT (26.98058834700088 -14.283256789999411),26.98058834700088,-14.283256789999411
POINT (26.98058834700088 -14.273256789999413),26.98058834700088,-14.273256789999413
POINT (26.98058834700088 -14.26325678999941),26.98058834700088,-14.26325678999941
POINT (26.98058834700088 -14.253256789999407),26.98058834700088,-14.253256789999407
POINT (26.98058834700088 -14.243256789999403),26.98058834700088,-14.243256789999403
POINT (26.98058834700088 -14.233256789999407),26.98058834700088,-14.233256789999407
POINT (26.98058834700088 -14.223256789999404),26.98058834700088,-14.223256789999404
POINT (26.98058834700088 -14.213256789999402),26.98058834700088,-14.213256789999402
POINT (26.98058834700088 -14.203256789999397),26.98058834700088,-14.203256789999397
POINT (26.98058834700088 -14.193256789999403),26.98058834700088,-14.193256789999403
POINT (26.98058834700088 -14.183256789999398),26.98058834700088,-14.183256789999398
POINT (26.98058834700088 -14.173256789999396),26.98058834700088,-14.173256789999396
POINT (26.98058834700088 -14.163256789999394),26.98058834700088,-14.163256789999394
POINT (26.99058834700088 -17.673256789999943),26.99058834700088,-17.673256789999943
POINT (26.99058834700088 -17.66325678999994),26.99058834700088,-17.66325678999994
POINT (26.990588347000887 -14.193256789999403),26.990588347000887,-14.193256789999403
POINT (26.990588347000887 -14.183256789999398),26.990588347000887,-14.183256789999398
POINT (27.00058834700088 -17.683256789999945),27.00058834700088,-17.683256789999945
POINT (27.00058834700088 -17.673256789999943),27.00058834700088,-17.673256789999943
POINT (27.00058834700088 -17.66325678999994),27.00058834700088,-17.66325678999994
POINT (27.010588347000883 -17.703256789999944),27.010588347000883,-17.703256789999944
POINT (27.010588347000883 -17.693256789999943),27.010588347000883,-17.693256789999943
POINT (27.010588347000883 -17.683256789999945),27.010588347000883,-17.683256789999945
POINT (27.010588347000883 -17.673256789999943),27.010588347000883,-17.673256789999943
POINT (27.010588347000883 -17.66325678999994),27.010588347000883,-17.66325678999994
POINT (27.020588347000885 -17.703256789999944),27.020588347000885,-17.703256789999944
POINT (27.020588347000885 -17.693256789999943),27.020588347000885,-17.693256789999943
POINT (27.020588347000885 -17.683256789999945),27.020588347000885,-17.683256789999945
POINT (27.020588347000885 -17.673256789999943),27.020588347000885,-17.673256789999943
POINT (27.020588347000885 -17.66325678999994),27.020588347000885,-17.66325678999994
POINT (27.04058834700088 -15.073256789999538),27.04058834700088,-15.073256789999538
POINT (27.05058834700089 -14.71325678999948),27.05058834700089,-14.71325678999948
POINT (27.060588347000888 -15.063256789999535),27.060588347000888,-15.063256789999535
POINT (27.060588347000888 -14.71325678999948),27.060588347000888,-14.71325678999948
POINT (27.060588347000888 -14.703256789999479),27.060588347000888,-14.703256789999479
POINT (27.060588347000888 -14.693256789999475),27.060588347000888,-14.693256789999475
POINT (27.060588347000888 -14.683256789999472),27.060588347000888,-14.683256789999472
POINT (27.060588347000888 -14.673256789999474),27.060588347000888,-14.673256789999474
POINT (27.060588347000888 -14.663256789999473),27.060588347000888,-14.663256789999473
POINT (27.0705883470009 -17.133256789999855),27.0705883470009,-17.133256789999855
POINT (27.070588347000896 -15.073256789999538),27.070588347000896,-15.073256789999538
POINT (27.070588347000896 -15.063256789999535),27.070588347000896,-15.063256789999535
POINT (27.070588347000896 -15.053256789999532),27.070588347000896,-15.053256789999532
POINT (27.070588347000896 -14.953256789999516),27.070588347000896,-14.953256789999516
POINT (27.070588347000896 -14.943256789999515),27.070588347000896,-14.943256789999515
POINT (27.070588347000896 -14.71325678999948),27.070588347000896,-14.71325678999948
POINT (27.070588347000896 -14.703256789999479),27.070588347000896,-14.703256789999479
POINT (27.070588347000896 -14.693256789999475),27.070588347000896,-14.693256789999475
POINT (27.070588347000896 -14.683256789999472),27.070588347000896,-14.683256789999472
POINT (27.070588347000896 -14.673256789999474),27.070588347000896,-14.673256789999474
POINT (27.070588347000896 -14.663256789999473),27.070588347000896,-14.663256789999473
POINT (27.070588347000896 -14.653256789999471),27.070588347000896,-14.653256789999471
POINT (27.070588347000896 -12.943256789999202),27.070588347000896,-12.943256789999202
POINT (27.070588347000896 -12.933256789999202),27.070588347000896,-12.933256789999202
POINT (27.070588347000896 -12.923256789999199),27.070588347000896,-12.923256789999199
POINT (27.070588347000896 -12.913256789999199),27.070588347000896,-12.913256789999199
POINT (27.070588347000896 -12.903256789999197),27.070588347000896,-12.903256789999197
POINT (27.070588347000896 -12.893256789999198),27.070588347000896,-12.893256789999198
POINT (27.080588347000894 -17.143256789999864),27.080588347000894,-17.143256789999864
POINT (27.080588347000894 -17.133256789999855),27.080588347000894,-17.133256789999855
POINT (27.080588347000894 -15.053256789999532),27.080588347000894,-15.053256789999532
POINT (27.080588347000894 -14.953256789999516),27.080588347000894,-14.953256789999516
POINT (27.080588347000894 -14.943256789999515),27.080588347000894,-14.943256789999515
POINT (27.080588347000894 -14.933256789999515),27.080588347000894,-14.933256789999515
POINT (27.080588347000894 -14.723256789999478),27.080588347000894,-14.723256789999478
POINT (27.080588347000894 -14.71325678999948),27.080588347000894,-14.71325678999948
POINT (27.080588347000894 -14.703256789999479),27.080588347000894,-14.703256789999479
POINT (27.080588347000894 -14.693256789999475),27.080588347000894,-14.693256789999475
POINT (27.080588347000894 -14.683256789999472),27.080588347000894,-14.683256789999472
POINT (27.080588347000894 -14.673256789999474),27.080588347000894,-14.673256789999474
POINT (27.080588347000894 -14.663256789999473),27.080588347000894,-14.663256789999473
POINT (27.080588347000894 -14.653256789999471),27.080588347000894,-14.653256789999471
POINT (27.080588347000894 -14.643256789999466),27.080588347000894,-14.643256789999466
POINT (27.080588347000894 -14.633256789999471),27.080588347000894,-14.633256789999471
POINT (27.080588347000894 -14.623256789999466),27.080588347000894,-14.623256789999466
POINT (27.080588347000894 -14.613256789999465),27.080588347000894,-14.613256789999465
POINT (27.080588347000894 -14.603256789999461),27.080588347000894,-14.603256789999461
POINT (27.080588347000894 -14.593256789999463),27.080588347000894,-14.593256789999463
POINT (27.080588347000894 -12.943256789999202),27.080588347000894,-12.943256789999202
POINT (27.080588347000894 -12.933256789999202),27.080588347000894,-12.933256789999202
POINT (27.080588347000894 -12.923256789999199),27.080588347000894,-12.923256789999199
POINT (27.080588347000894 -12.913256789999199),27.080588347000894,-12.913256789999199
POINT (27.080588347000894 -12.903256789999197),27.080588347000894,-12.903256789999197
POINT (27.080588347000894 -12.893256789999198),27.080588347000894,-12.893256789999198
POINT (27.080588347000894 -12.883256789999193),27.080588347000894,-12.883256789999193
POINT (27.090588347000896 -17.143256789999864),27.090588347000896,-17.143256789999864
POINT (27.090588347000896 -17.133256789999855),27.090588347000896,-17.133256789999855
POINT (27.090588347000896 -17.123256789999854),27.090588347000896,-17.123256789999854
POINT (27.090588347000896 -14.943256789999515),27.090588347000896,-14.943256789999515
POINT (27.090588347000896 -14.723256789999478),27.090588347000896,-14.723256789999478
POINT (27.090588347000896 -14.71325678999948),27.090588347000896,-14.71325678999948
POINT (27.090588347000896 -14.703256789999479),27.090588347000896,-14.703256789999479
POINT (27.090588347000896 -14.693256789999475),27.090588347000896,-14.693256789999475
